Time,Coherence
0,0
0.01001001,0.06285329
0.02002002,0.12545803
0.03003003,0.187566653
0.04004004,0.248933554
0.05005005,0.309316061
0.06006006,0.368475395
0.07007007,0.426177612
0.08008008,0.482194534
0.09009009,0.536304643
0.1001001,0.588293965
0.11011011,0.637956911
0.12012012,0.68509709
0.13013013,0.729528091
0.14014014,0.771074213
0.15015015,0.809571163
0.16016016,0.844866709
0.17017017,0.876821275
0.18018018,0.9053085
0.19019019,0.930215731
0.2002002,0.951444475
0.21021021,0.968910783
0.22022022,0.982545587
0.23023023,0.992294968
0.24024024,0.998120372
0.25025025,0.999998764
0.26026026,0.997922715
0.27027027,0.991900435
0.28028028,0.981955739
0.29029029,0.968127953
0.3003003,0.950471757
0.31031031,0.929056973
0.32032032,0.903968283
0.33033033,0.875304901
0.34034034,0.843180172
0.35035035,0.807721134
0.36036036,0.769068007
0.37037037,0.727373642
0.38038038,0.682802917
0.39039039,0.635532086
0.4004004,0.585748078
0.41041041,0.53364776
0.42042042,0.479437162
0.43043043,0.423330656
0.44044044,0.365550112
0.45045045,0.30632402
0.46046046,0.245886586
0.47047047,0.184476807
0.48048048,0.122337524
0.49049049,0.059714465
0.500500501,-0.003144732
0.510510511,-0.065991494
0.520520521,-0.128577295
0.530530531,-0.190654645
0.540540541,-0.251978061
0.550550551,-0.312305044
0.560560561,-0.371397034
0.570570571,-0.429020354
0.580580581,-0.484947137
0.590590591,-0.538956222
0.600600601,-0.590834035
0.610610611,-0.640375427
0.620620621,-0.687384489
0.630630631,-0.731675326
0.640640641,-0.773072793
0.650650651,-0.811413186
0.660660661,-0.84654489
0.670670671,-0.878328979
0.680680681,-0.906639763
0.690690691,-0.931365289
0.700700701,-0.952407783
0.710710711,-0.969684032
0.720720721,-0.983125718
0.730730731,-0.992679687
0.740740741,-0.998308158
0.750750751,-0.999988874
0.760760761,-0.997715189
0.770770771,-0.991496094
0.780780781,-0.981356181
0.790790791,-0.967335548
0.800800801,-0.94948964
0.810810811,-0.927889027
0.820820821,-0.902619128
0.830830831,-0.87377987
0.840840841,-0.841485297
0.850850851,-0.805863117
0.860860861,-0.767054195
0.870870871,-0.725211999
0.880880881,-0.680501991
0.890890891,-0.633100976
0.900900901,-0.583196397
0.910910911,-0.5309856
0.920920921,-0.476675049
0.930930931,-0.420479513
0.940940941,-0.362621214
0.950950951,-0.303328948
0.960960961,-0.242837185
0.970970971,-0.181385136
0.980980981,-0.119215809
0.990990991,-0.056575049
1.001001001,0.006289433
1.011011011,0.069129045
1.021021021,0.131695289
1.031031031,0.193740751
1.041041041,0.255020076
1.051051051,0.315290939
1.061061061,0.374315
1.071071071,0.431858853
1.081081081,0.487694944
1.091091091,0.541602472
1.101101101,0.593368262
1.111111111,0.64278761
1.121121121,0.689665089
1.131131131,0.733815325
1.141141141,0.775063729
1.151151151,0.813247185
1.161161161,0.8482147
1.171171171,0.879827996
1.181181181,0.90796206
1.191191191,0.932505637
1.201201201,0.953361672
1.211211211,0.970447691
1.221221221,0.983696126
1.231231231,0.993054589
1.241241241,0.998486072
1.251251251,0.999969096
1.261261261,0.997497797
1.271271271,0.991081947
1.281281281,0.980746917
1.291291291,0.966533578
1.301301301,0.948498134
1.311311311,0.926711905
1.321321321,0.901261046
1.331331331,0.872246198
1.341341341,0.8397821
1.351351351,0.80399713
1.361361361,0.765032797
1.371371371,0.723043184
1.381381381,0.678194336
1.391391391,0.630663605
1.401401401,0.580638949
1.411411411,0.528318189
1.421421421,0.473908223
1.431431431,0.417624212
1.441441441,0.35968873
1.451451451,0.300330878
1.461461461,0.239785383
1.471471471,0.178291671
1.481481481,0.116092914
1.491491491,0.053435074
1.501501502,-0.009434072
1.511511512,-0.072265912
1.521521522,-0.13481198
1.531531532,-0.196824941
1.541541542,-0.258059569
1.551551552,-0.318273715
1.561561562,-0.377229264
1.571571572,-0.434693081
1.581581582,-0.490437928
1.591591592,-0.544243365
1.601601602,-0.595896621
1.611611612,-0.645193436
1.621621622,-0.691938869
1.631631632,-0.735948067
1.641641642,-0.777046999
1.651651652,-0.815073141
1.661661662,-0.849876121
1.671671672,-0.881318312
1.681681682,-0.909275378
1.691691692,-0.933636764
1.701701702,-0.954306134
1.711711712,-0.971201752
1.721721722,-0.984256806
1.731731732,-0.993419671
1.741741742,-0.998654111
1.751751752,-0.999939428
1.761761762,-0.997270539
1.771771772,-0.990657999
1.781781782,-0.980127955
1.791791792,-0.965722048
1.801801802,-0.947497247
1.811811812,-0.925525619
1.821821822,-0.899894051
1.831831832,-0.8707039
1.841841842,-0.838070599
1.851851852,-0.802123193
1.861861862,-0.763003834
1.871871872,-0.720867219
1.881881882,-0.675879973
1.891891892,-0.628219997
1.901901902,-0.57807576
1.911911912,-0.525645553
1.921921922,-0.471136709
1.931931932,-0.414764781
1.941941942,-0.356752688
1.951951952,-0.297329837
1.961961962,-0.23673121
1.971971972,-0.175196443
1.981981982,-0.112968871
1.991991992,-0.05029457
2.002002002,0.012578618
2.012012012,0.075402065
2.022022022,0.137927338
2.032032032,0.199907185
2.042042042,0.26109651
2.052052052,0.321253344
2.062062062,0.380139798
2.072072072,0.43752301
2.082082082,0.493176062
2.092092092,0.546878875
2.102102102,0.598419086
2.112112112,0.647592882
2.122122122,0.694205806
2.132132132,0.738073532
2.142142142,0.779022586
2.152152152,0.816891037
2.162162162,0.851529138
2.172172172,0.882799913
2.182182182,0.910579704
2.192192192,0.934758657
2.202202202,0.955241158
2.212212212,0.971946209
2.222222222,0.984807753
2.232232232,0.993774928
2.242242242,0.998812274
2.252252252,0.999899872
2.262262262,0.99703342
2.272272272,0.990224253
2.282282282,0.979499299
2.292292292,0.964900969
2.302302302,0.94648699
2.312312312,0.92433018
2.322322322,0.898518156
2.332332332,0.869152992
2.342342342,0.836350809
2.352352352,0.800241323
2.362362362,0.760967326
2.372372372,0.718684125
2.382382382,0.673558927
2.392392392,0.625770177
2.402402402,0.575506853
2.412412412,0.522967718
2.422422422,0.468360536
2.432432432,0.411901248
2.442442442,0.353813119
2.452452452,0.294325855
2.462462462,0.233674696
2.472472472,0.172099483
2.482482482,0.109843712
2.492492492,0.047153569
2.502502503,-0.015723039
2.512512513,-0.078537472
2.522522523,-0.141041332
2.532532533,-0.202987452
2.542542543,-0.264130869
2.552552553,-0.324229795
2.562562563,-0.383046573
2.572572573,-0.440348613
2.582582583,-0.495909319
2.592592593,-0.549508978
2.602602603,-0.600935634
2.612612613,-0.649985923
2.622622623,-0.696465878
2.632632633,-0.740191697
2.642642643,-0.780990468
2.652652653,-0.818700854
2.662662663,-0.853173733
2.672672673,-0.884272783
2.682682683,-0.911875024
2.692692693,-0.935871306
2.702702703,-0.956166735
2.712712713,-0.972681055
2.722722723,-0.98534896
2.732732733,-0.994120357
2.742742743,-0.99896056
2.752752753,-0.999850427
2.762762763,-0.99678644
2.772772773,-0.989780716
2.782782783,-0.978860957
2.792792793,-0.964070347
2.802802803,-0.945467373
2.812812813,-0.923125599
2.822822823,-0.897133376
2.832832833,-0.867593488
2.842842843,-0.834622748
2.852852853,-0.798351539
2.862862863,-0.758923291
2.872872873,-0.716493923
2.882882883,-0.671231219
2.892892893,-0.623314168
2.902902903,-0.572932255
2.912912913,-0.520284712
2.922922923,-0.465579732
2.932932933,-0.409033642
2.942942943,-0.350870051
2.952952953,-0.291318963
2.962962963,-0.230615871
2.972972973,-0.16900082
2.982982983,-0.106717465
2.992992993,-0.044012102
3.003003003,0.018867305
3.013013013,0.081672102
3.023023023,0.144153931
3.033033033,0.206065711
3.043043043,0.267162616
3.053053053,0.327203041
3.063063063,0.385949559
3.073073073,0.443169861
3.083083083,0.498637671
3.093093093,0.552133646
3.103103103,0.603446239
3.113113113,0.652372537
3.123123123,0.698719062
3.133133133,0.742302542
3.143143143,0.782950626
3.153153153,0.820502575
3.163163163,0.854809891
3.173173173,0.885736908
3.183183183,0.913161327
3.193193193,0.936974699
3.203203203,0.957082856
3.213213213,0.973406281
3.223223223,0.985880423
3.233233233,0.994455956
3.243243243,0.999098966
3.253253253,0.999791094
3.263263263,0.996529603
3.273273273,0.98932739
3.283283283,0.978212935
3.293293293,0.963230191
3.303303303,0.944438405
3.313313313,0.92191189
3.323323323,0.895739724
3.333333333,0.866025404
3.343343343,0.832886434
3.353353353,0.79645386
3.363363363,0.756871752
3.373373373,0.714296636
3.383383383,0.668896874
3.393393393,0.620851995
3.403403403,0.570351991
3.413413413,0.51759656
3.423423423,0.462794323
3.433433433,0.406161991
3.443443443,0.347923513
3.453453453,0.28830919
3.463463463,0.227554765
3.473473473,0.165900487
3.483483483,0.103590164
3.493493493,0.040870199
3.503503504,-0.022011384
3.513513514,-0.084805924
3.523523524,-0.147265105
3.533533534,-0.209141933
3.543543544,-0.270191721
3.553553554,-0.33017305
3.563563564,-0.388848729
3.573573574,-0.445986726
3.583583584,-0.501361093
3.593593594,-0.554752854
3.603603604,-0.605950876
3.613613614,-0.654752698
3.623623624,-0.700965337
3.633633634,-0.744406046
3.643643644,-0.784903042
3.653653654,-0.822296182
3.663663664,-0.856437596
3.673673674,-0.887192274
3.683683684,-0.914438599
3.693693694,-0.938068827
3.703703704,-0.957989512
3.713713714,-0.97412188
3.723723724,-0.986402137
3.733733734,-0.994781719
3.743743744,-0.999227492
3.753753754,-0.999721874
3.763763764,-0.996262911
3.773773774,-0.98886428
3.783783784,-0.977555239
3.793793794,-0.962380509
3.803803804,-0.943400098
3.813813814,-0.920689063
3.823823824,-0.894337213
3.833833834,-0.864448755
3.843843844,-0.831141882
3.853853854,-0.794548304
3.863863864,-0.754812728
3.873873874,-0.712092285
3.883883884,-0.666555913
3.893893894,-0.618383682
3.903903904,-0.567766086
3.913913914,-0.51490329
3.923923924,-0.460004337
3.933933934,-0.403286322
3.943943944,-0.344973534
3.953953954,-0.285296566
3.963963964,-0.224491409
3.973973974,-0.162798512
3.983983984,-0.100461838
3.993993994,-0.037727893
4.004004004,0.025155245
4.014014014,0.087938908
4.024024024,0.150374822
4.034034034,0.212216086
4.044044044,0.273218154
4.054054054,0.333139795
4.064064064,0.391744053
4.074074074,0.44879918
4.084084084,0.504079556
4.094094094,0.557366576
4.104104104,0.608449521
4.114114114,0.657126385
4.124124124,0.703204679
4.134134134,0.746502188
4.144144144,0.786847695
4.154154154,0.824081656
4.164164164,0.858056831
4.174174174,0.888638867
4.184184184,0.915706829
4.194194194,0.939153678
4.204204204,0.958886695
4.214214214,0.974827847
4.224224224,0.986914095
4.234234234,0.995097645
4.244244244,0.999346136
4.254254254,0.999642768
4.264264264,0.995986366
4.274274274,0.988391391
4.284284284,0.976887875
4.294294294,0.96152131
4.304304304,0.942352462
4.314314314,0.919457131
4.324324324,0.892925858
4.334334334,0.862863558
4.344344344,0.829389112
4.354354354,0.792634891
4.364364364,0.752746238
4.374374374,0.709880892
4.384384384,0.664208361
4.394394394,0.615909254
4.404404404,0.565174567
4.414414414,0.512204928
4.424424424,0.457209803
4.434434434,0.400406666
4.444444444,0.342020143
4.454454454,0.28228112
4.464464464,0.221425832
4.474474474,0.159694928
4.484484484,0.097332518
4.494494494,0.034585213
4.504504505,-0.028298858
4.514514515,-0.091071023
4.524524525,-0.153483052
4.534534535,-0.215288141
4.544544545,-0.276241884
4.554554555,-0.336103245
4.564564565,-0.394635503
4.574574575,-0.451607196
4.584584585,-0.506793034
4.594594595,-0.559974786
4.604604605,-0.610942149
4.614614615,-0.659493574
4.624624625,-0.705437067
4.634634635,-0.748590948
4.644644645,-0.788784567
4.654654655,-0.825858981
4.664664665,-0.85966758
4.674674675,-0.890076671
4.684684685,-0.916966002
4.694694695,-0.940229241
4.704704705,-0.959774394
4.714714715,-0.975524172
4.724724725,-0.987416293
4.734734735,-0.995403731
4.744744745,-0.999454898
4.754754755,-0.999553775
4.764764765,-0.995699972
4.774774775,-0.987908727
4.784784785,-0.976210851
4.794794795,-0.960652602
4.804804805,-0.941295506
4.814814815,-0.918216107
4.824824825,-0.891505673
4.834834835,-0.861269828
4.844844845,-0.827628139
4.854854855,-0.790713639
4.864864865,-0.750672305
4.874874875,-0.707662479
4.884884885,-0.66185424
4.894894895,-0.613428734
4.904904905,-0.562577458
4.914914915,-0.5095015
4.924924925,-0.454410746
4.934934935,-0.39752305
4.944944945,-0.33906337
4.954954955,-0.279262883
4.964964965,-0.218358066
4.974974975,-0.156589764
4.984984985,-0.094202236
4.994994995,-0.031442191
5.005005005,0.031442191
5.015015015,0.094202236
5.025025025,0.156589764
5.035035035,0.218358066
5.045045045,0.279262883
5.055055055,0.33906337
5.065065065,0.39752305
5.075075075,0.454410746
5.085085085,0.5095015
5.095095095,0.562577458
5.105105105,0.613428734
5.115115115,0.66185424
5.125125125,0.707662479
5.135135135,0.750672305
5.145145145,0.790713639
5.155155155,0.827628139
5.165165165,0.861269828
5.175175175,0.891505673
5.185185185,0.918216107
5.195195195,0.941295506
5.205205205,0.960652602
5.215215215,0.976210851
5.225225225,0.987908727
5.235235235,0.995699972
5.245245245,0.999553775
5.255255255,0.999454898
5.265265265,0.995403731
5.275275275,0.987416293
5.285285285,0.975524172
5.295295295,0.959774394
5.305305305,0.940229241
5.315315315,0.916966002
5.325325325,0.890076671
5.335335335,0.85966758
5.345345345,0.825858981
5.355355355,0.788784567
5.365365365,0.748590948
5.375375375,0.705437067
5.385385385,0.659493574
5.395395395,0.610942149
5.405405405,0.559974786
5.415415415,0.506793034
5.425425425,0.451607196
5.435435435,0.394635503
5.445445445,0.336103245
5.455455455,0.276241884
5.465465465,0.215288141
5.475475475,0.153483052
5.485485485,0.091071023
5.495495495,0.028298858
5.505505506,-0.034585213
5.515515516,-0.097332518
5.525525526,-0.159694928
5.535535536,-0.221425832
5.545545546,-0.28228112
5.555555556,-0.342020143
5.565565566,-0.400406666
5.575575576,-0.457209803
5.585585586,-0.512204928
5.595595596,-0.565174567
5.605605606,-0.615909254
5.615615616,-0.664208361
5.625625626,-0.709880892
5.635635636,-0.752746238
5.645645646,-0.792634891
5.655655656,-0.829389112
5.665665666,-0.862863558
5.675675676,-0.892925858
5.685685686,-0.919457131
5.695695696,-0.942352462
5.705705706,-0.96152131
5.715715716,-0.976887875
5.725725726,-0.988391391
5.735735736,-0.995986366
5.745745746,-0.999642768
5.755755756,-0.999346136
5.765765766,-0.995097645
5.775775776,-0.986914095
5.785785786,-0.974827847
5.795795796,-0.958886695
5.805805806,-0.939153678
5.815815816,-0.915706829
5.825825826,-0.888638867
5.835835836,-0.858056831
5.845845846,-0.824081656
5.855855856,-0.786847695
5.865865866,-0.746502188
5.875875876,-0.703204679
5.885885886,-0.657126385
5.895895896,-0.608449521
5.905905906,-0.557366576
5.915915916,-0.504079556
5.925925926,-0.44879918
5.935935936,-0.391744053
5.945945946,-0.333139795
5.955955956,-0.273218154
5.965965966,-0.212216086
5.975975976,-0.150374822
5.985985986,-0.087938908
5.995995996,-0.025155245
6.006006006,0.037727893
6.016016016,0.100461838
6.026026026,0.162798512
6.036036036,0.224491409
6.046046046,0.285296566
6.056056056,0.344973534
6.066066066,0.403286322
6.076076076,0.460004337
6.086086086,0.51490329
6.096096096,0.567766086
6.106106106,0.618383682
6.116116116,0.666555913
6.126126126,0.712092285
6.136136136,0.754812728
6.146146146,0.794548304
6.156156156,0.831141882
6.166166166,0.864448755
6.176176176,0.894337213
6.186186186,0.920689063
6.196196196,0.943400098
6.206206206,0.962380509
6.216216216,0.977555239
6.226226226,0.98886428
6.236236236,0.996262911
6.246246246,0.999721874
6.256256256,0.999227492
6.266266266,0.994781719
6.276276276,0.986402137
6.286286286,0.97412188
6.296296296,0.957989512
6.306306306,0.938068827
6.316316316,0.914438599
6.326326326,0.887192274
6.336336336,0.856437596
6.346346346,0.822296182
6.356356356,0.784903042
6.366366366,0.744406046
6.376376376,0.700965337
6.386386386,0.654752698
6.396396396,0.605950876
6.406406406,0.554752854
6.416416416,0.501361093
6.426426426,0.445986726
6.436436436,0.388848729
6.446446446,0.33017305
6.456456456,0.270191721
6.466466466,0.209141933
6.476476476,0.147265105
6.486486486,0.084805924
6.496496496,0.022011384
6.506506507,-0.040870199
6.516516517,-0.103590164
6.526526527,-0.165900487
6.536536537,-0.227554765
6.546546547,-0.28830919
6.556556557,-0.347923513
6.566566567,-0.406161991
6.576576577,-0.462794323
6.586586587,-0.51759656
6.596596597,-0.570351991
6.606606607,-0.620851995
6.616616617,-0.668896874
6.626626627,-0.714296636
6.636636637,-0.756871752
6.646646647,-0.79645386
6.656656657,-0.832886434
6.666666667,-0.866025404
6.676676677,-0.895739724
6.686686687,-0.92191189
6.696696697,-0.944438405
6.706706707,-0.963230191
6.716716717,-0.978212935
6.726726727,-0.98932739
6.736736737,-0.996529603
6.746746747,-0.999791094
6.756756757,-0.999098966
6.766766767,-0.994455956
6.776776777,-0.985880423
6.786786787,-0.973406281
6.796796797,-0.957082856
6.806806807,-0.936974699
6.816816817,-0.913161327
6.826826827,-0.885736908
6.836836837,-0.854809891
6.846846847,-0.820502575
6.856856857,-0.782950626
6.866866867,-0.742302542
6.876876877,-0.698719062
6.886886887,-0.652372537
6.896896897,-0.603446239
6.906906907,-0.552133646
6.916916917,-0.498637671
6.926926927,-0.443169861
6.936936937,-0.385949559
6.946946947,-0.327203041
6.956956957,-0.267162616
6.966966967,-0.206065711
6.976976977,-0.144153931
6.986986987,-0.081672102
6.996996997,-0.018867305
7.007007007,0.044012102
7.017017017,0.106717465
7.027027027,0.16900082
7.037037037,0.230615871
7.047047047,0.291318963
7.057057057,0.350870051
7.067067067,0.409033642
7.077077077,0.465579732
7.087087087,0.520284712
7.097097097,0.572932255
7.107107107,0.623314168
7.117117117,0.671231219
7.127127127,0.716493923
7.137137137,0.758923291
7.147147147,0.798351539
7.157157157,0.834622748
7.167167167,0.867593488
7.177177177,0.897133376
7.187187187,0.923125599
7.197197197,0.945467373
7.207207207,0.964070347
7.217217217,0.978860957
7.227227227,0.989780716
7.237237237,0.99678644
7.247247247,0.999850427
7.257257257,0.99896056
7.267267267,0.994120357
7.277277277,0.98534896
7.287287287,0.972681055
7.297297297,0.956166735
7.307307307,0.935871306
7.317317317,0.911875024
7.327327327,0.884272783
7.337337337,0.853173733
7.347347347,0.818700854
7.357357357,0.780990468
7.367367367,0.740191697
7.377377377,0.696465878
7.387387387,0.649985923
7.397397397,0.600935634
7.407407407,0.549508978
7.417417417,0.495909319
7.427427427,0.440348613
7.437437437,0.383046573
7.447447447,0.324229795
7.457457457,0.264130869
7.467467467,0.202987452
7.477477477,0.141041332
7.487487487,0.078537472
7.497497497,0.015723039
7.507507508,-0.047153569
7.517517518,-0.109843712
7.527527528,-0.172099483
7.537537538,-0.233674696
7.547547548,-0.294325855
7.557557558,-0.353813119
7.567567568,-0.411901248
7.577577578,-0.468360536
7.587587588,-0.522967718
7.597597598,-0.575506853
7.607607608,-0.625770177
7.617617618,-0.673558927
7.627627628,-0.718684125
7.637637638,-0.760967326
7.647647648,-0.800241323
7.657657658,-0.836350809
7.667667668,-0.869152992
7.677677678,-0.898518156
7.687687688,-0.92433018
7.697697698,-0.94648699
7.707707708,-0.964900969
7.717717718,-0.979499299
7.727727728,-0.990224253
7.737737738,-0.99703342
7.747747748,-0.999899872
7.757757758,-0.998812274
7.767767768,-0.993774928
7.777777778,-0.984807753
7.787787788,-0.971946209
7.797797798,-0.955241158
7.807807808,-0.934758657
7.817817818,-0.910579704
7.827827828,-0.882799913
7.837837838,-0.851529138
7.847847848,-0.816891037
7.857857858,-0.779022586
7.867867868,-0.738073532
7.877877878,-0.694205806
7.887887888,-0.647592882
7.897897898,-0.598419086
7.907907908,-0.546878875
7.917917918,-0.493176062
7.927927928,-0.43752301
7.937937938,-0.380139798
7.947947948,-0.321253344
7.957957958,-0.26109651
7.967967968,-0.199907185
7.977977978,-0.137927338
7.987987988,-0.075402065
7.997997998,-0.012578618
8.008008008,0.05029457
8.018018018,0.112968871
8.028028028,0.175196443
8.038038038,0.23673121
8.048048048,0.297329837
8.058058058,0.356752688
8.068068068,0.414764781
8.078078078,0.471136709
8.088088088,0.525645553
8.098098098,0.57807576
8.108108108,0.628219997
8.118118118,0.675879973
8.128128128,0.720867219
8.138138138,0.763003834
8.148148148,0.802123193
8.158158158,0.838070599
8.168168168,0.8707039
8.178178178,0.899894051
8.188188188,0.925525619
8.198198198,0.947497247
8.208208208,0.965722048
8.218218218,0.980127955
8.228228228,0.990657999
8.238238238,0.997270539
8.248248248,0.999939428
8.258258258,0.998654111
8.268268268,0.993419671
8.278278278,0.984256806
8.288288288,0.971201752
8.298298298,0.954306134
8.308308308,0.933636764
8.318318318,0.909275378
8.328328328,0.881318312
8.338338338,0.849876121
8.348348348,0.815073141
8.358358358,0.777046999
8.368368368,0.735948067
8.378378378,0.691938869
8.388388388,0.645193436
8.398398398,0.595896621
8.408408408,0.544243365
8.418418418,0.490437928
8.428428428,0.434693081
8.438438438,0.377229264
8.448448448,0.318273715
8.458458458,0.258059569
8.468468468,0.196824941
8.478478478,0.13481198
8.488488488,0.072265912
8.498498498,0.009434072
8.508508509,-0.053435074
8.518518519,-0.116092914
8.528528529,-0.178291671
8.538538539,-0.239785383
8.548548549,-0.300330878
8.558558559,-0.35968873
8.568568569,-0.417624212
8.578578579,-0.473908223
8.588588589,-0.528318189
8.598598599,-0.580638949
8.608608609,-0.630663605
8.618618619,-0.678194336
8.628628629,-0.723043184
8.638638639,-0.765032797
8.648648649,-0.80399713
8.658658659,-0.8397821
8.668668669,-0.872246198
8.678678679,-0.901261046
8.688688689,-0.926711905
8.698698699,-0.948498134
8.708708709,-0.966533578
8.718718719,-0.980746917
8.728728729,-0.991081947
8.738738739,-0.997497797
8.748748749,-0.999969096
8.758758759,-0.998486072
8.768768769,-0.993054589
8.778778779,-0.983696126
8.788788789,-0.970447691
8.798798799,-0.953361672
8.808808809,-0.932505637
8.818818819,-0.90796206
8.828828829,-0.879827996
8.838838839,-0.8482147
8.848848849,-0.813247185
8.858858859,-0.775063729
8.868868869,-0.733815325
8.878878879,-0.689665089
8.888888889,-0.64278761
8.898898899,-0.593368262
8.908908909,-0.541602472
8.918918919,-0.487694944
8.928928929,-0.431858853
8.938938939,-0.374315
8.948948949,-0.315290939
8.958958959,-0.255020076
8.968968969,-0.193740751
8.978978979,-0.131695289
8.988988989,-0.069129045
8.998998999,-0.006289433
9.009009009,0.056575049
9.019019019,0.119215809
9.029029029,0.181385136
9.039039039,0.242837185
9.049049049,0.303328948
9.059059059,0.362621214
9.069069069,0.420479513
9.079079079,0.476675049
9.089089089,0.5309856
9.099099099,0.583196397
9.109109109,0.633100976
9.119119119,0.680501991
9.129129129,0.725211999
9.139139139,0.767054195
9.149149149,0.805863117
9.159159159,0.841485297
9.169169169,0.87377987
9.179179179,0.902619128
9.189189189,0.927889027
9.199199199,0.94948964
9.209209209,0.967335548
9.219219219,0.981356181
9.229229229,0.991496094
9.239239239,0.997715189
9.249249249,0.999988874
9.259259259,0.998308158
9.269269269,0.992679687
9.279279279,0.983125718
9.289289289,0.969684032
9.299299299,0.952407783
9.309309309,0.931365289
9.319319319,0.906639763
9.329329329,0.878328979
9.339339339,0.84654489
9.349349349,0.811413186
9.359359359,0.773072793
9.369369369,0.731675326
9.379379379,0.687384489
9.389389389,0.640375427
9.399399399,0.590834035
9.409409409,0.538956222
9.419419419,0.484947137
9.429429429,0.429020354
9.439439439,0.371397034
9.449449449,0.312305044
9.459459459,0.251978061
9.469469469,0.190654645
9.479479479,0.128577295
9.489489489,0.065991494
9.499499499,0.003144732
9.50950951,-0.059714465
9.51951952,-0.122337524
9.52952953,-0.184476807
9.53953954,-0.245886586
9.54954955,-0.30632402
9.55955956,-0.365550112
9.56956957,-0.423330656
9.57957958,-0.479437162
9.58958959,-0.53364776
9.5995996,-0.585748078
9.60960961,-0.635532086
9.61961962,-0.682802917
9.62962963,-0.727373642
9.63963964,-0.769068007
9.64964965,-0.807721134
9.65965966,-0.843180172
9.66966967,-0.875304901
9.67967968,-0.903968283
9.68968969,-0.929056973
9.6996997,-0.950471757
9.70970971,-0.968127953
9.71971972,-0.981955739
9.72972973,-0.991900435
9.73973974,-0.997922715
9.74974975,-0.999998764
9.75975976,-0.998120372
9.76976977,-0.992294968
9.77977978,-0.982545587
9.78978979,-0.968910783
9.7997998,-0.951444475
9.80980981,-0.930215731
9.81981982,-0.9053085
9.82982983,-0.876821275
9.83983984,-0.844866709
9.84984985,-0.809571163
9.85985986,-0.771074213
9.86986987,-0.729528091
9.87987988,-0.68509709
9.88988989,-0.637956911
9.8998999,-0.588293965
9.90990991,-0.536304643
9.91991992,-0.482194534
9.92992993,-0.426177612
9.93993994,-0.368475395
9.94994995,-0.309316061
9.95995996,-0.248933554
9.96996997,-0.187566653
9.97997998,-0.12545803
9.98998999,-0.06285329
10,-2.45E-15